Location,Carpet Area,Transaction,Furnishing,Bathroom,Balcony,BHK,FlatFloor,TotalFloors,ParkingNumbers,Parking Type,SalePrice(in Crores),state
Zirakpur,1319.7980741426175,Resale,Semi-Furnished,2.0,5.0,3.0,1.0,12.0,0,Not Available,0.75,Punjab
Zirakpur,2060.0,Resale,Semi-Furnished,4.0,3.0,4.0,1.0,12.0,0,Not Available,1.05,Punjab
Zirakpur,900.0,Resale,Semi-Furnished,2.0,2.0,2.0,2.0,7.0,1,Covered,0.38,Punjab
Zirakpur,1319.7980741426175,Resale,Semi-Furnished,2.0,2.0,3.0,-1.0,3.0,0,Not Available,0.4,Punjab
Zirakpur,1650.0,New Property,Semi-Furnished,3.0,2.0,3.0,2.0,4.0,1,Covered,0.775,Punjab
Zirakpur,990.0,Resale,Unfurnished,2.0,3.0,2.0,6.0,11.0,0,Not Available,0.48,Punjab
Zirakpur,1350.0,New Property,Semi-Furnished,3.0,3.0,3.0,1.0,12.0,1,Covered,1.05,Punjab
Zirakpur,1060.0,Resale,Semi-Furnished,3.0,2.0,3.0,2.0,4.0,0,Not Available,0.6,Punjab
Zirakpur,1200.0,Resale,Unfurnished,3.0,2.0,3.0,3.0,3.0,0,Not Available,0.55,Punjab
Zirakpur,1319.7980741426175,Resale,Furnished,2.0,3.0,3.0,2.0,7.0,1,Open,0.58,Punjab
Zirakpur,1460.0,Resale,Semi-Furnished,3.0,4.0,3.0,14.0,14.0,1,Covered,0.75,Punjab
Zirakpur,1250.0,Resale,Semi-Furnished,3.0,2.0,3.0,6.0,6.0,1,Covered,0.5,Punjab
Zirakpur,1075.0,Resale,Semi-Furnished,2.0,4.0,3.0,2.0,9.0,1,Covered,0.695,Punjab
Zirakpur,1319.7980741426175,Resale,Semi-Furnished,3.0,3.0,3.0,2.0,14.0,0,Not Available,0.68,Punjab
Zirakpur,1319.7980741426175,New Property,Semi-Furnished,3.0,2.0,3.0,1.0,3.0,1,Covered,0.615,Punjab
Zirakpur,1250.0,New Property,Semi-Furnished,3.0,2.0,3.0,3.0,6.0,1,Covered,0.48,Punjab
Zirakpur,1510.0,Resale,Semi-Furnished,2.0,3.0,3.0,1.0,10.0,1,Covered,0.4589999999999999,Punjab
Zirakpur,1319.7980741426175,Resale,Unfurnished,3.0,4.0,3.0,9.0,9.0,0,Not Available,0.49,Punjab
Zirakpur,2900.0,New Property,Semi-Furnished,5.0,2.0,5.0,4.0,4.0,1,Covered,1.52,Punjab
Zirakpur,1100.0,New Property,Semi-Furnished,3.0,3.0,3.0,2.0,3.0,1,Covered,0.789,Punjab
Zirakpur,1319.7980741426175,New Property,Semi-Furnished,2.0,2.0,3.0,2.0,3.0,1,Covered,0.601,Punjab
Zirakpur,1500.0,New Property,Semi-Furnished,3.0,3.0,3.0,0.0,13.0,0,Not Available,0.5,Punjab
Zirakpur,1230.0,Resale,Semi-Furnished,3.0,3.0,3.0,5.0,12.0,0,Not Available,0.8,Punjab
Zirakpur,1500.0,New Property,Semi-Furnished,3.0,2.0,3.0,2.0,4.0,1,Covered,0.605,Punjab
Zirakpur,1319.7980741426175,Resale,Semi-Furnished,3.0,0.0,3.0,0.0,4.0,0,Not Available,0.75,Punjab
Zirakpur,1200.0,New Property,Semi-Furnished,3.0,2.0,3.0,1.0,4.0,0,Not Available,0.609,Punjab
Zirakpur,1450.0,New Property,Semi-Furnished,3.0,2.0,3.0,2.0,4.0,1,Covered,0.745,Punjab
Zirakpur,1500.0,Resale,Semi-Furnished,3.0,4.0,3.0,4.0,11.0,1,Covered,0.83,Punjab
Zirakpur,1450.0,Resale,Unfurnished,3.0,2.0,3.0,8.0,12.0,0,Not Available,0.6,Punjab
Zirakpur,1400.0,New Property,Semi-Furnished,3.0,2.0,3.0,2.0,4.0,1,Covered,0.66,Punjab
Zirakpur,1319.7980741426175,Resale,Semi-Furnished,4.0,4.0,4.0,7.0,12.0,1,Covered,1.4,Punjab
Zirakpur,1288.0,New Property,Semi-Furnished,3.0,3.0,3.0,4.0,11.0,0,Not Available,0.7,Punjab
Zirakpur,1319.7980741426175,Resale,Unfurnished,2.0,4.0,3.0,1.0,9.0,0,Not Available,0.46,Punjab
Zirakpur,998.0,New Property,Unfurnished,3.0,4.0,3.0,5.0,16.0,2,Covered,0.965,Punjab
Zirakpur,1319.7980741426175,New Property,Semi-Furnished,2.0,2.0,2.0,2.0,3.0,1,Open,0.259,Punjab
Zirakpur,910.0,New Property,Unfurnished,2.0,3.0,2.0,4.0,11.0,1,Covered,0.397,Punjab
Zirakpur,1319.7980741426175,Resale,Furnished,3.0,0.0,3.0,3.0,5.0,0,Not Available,0.65,Punjab
Zirakpur,900.0,Resale,Semi-Furnished,2.0,3.0,2.0,4.0,7.0,1,Covered,0.38,Punjab
Zirakpur,1288.0,New Property,Semi-Furnished,3.0,3.0,3.0,3.0,11.0,0,Not Available,0.7,Punjab
Zirakpur,1288.0,New Property,Semi-Furnished,3.0,3.0,3.0,2.0,11.0,0,Not Available,0.73,Punjab
Zirakpur,890.0,Resale,Semi-Furnished,3.0,2.0,3.0,1.0,4.0,0,Not Available,0.67,Punjab
Zirakpur,1500.0,Resale,Semi-Furnished,3.0,3.0,3.0,5.0,6.0,1,Open,0.47,Punjab
Zirakpur,450.0,Resale,Unfurnished,1.0,0.0,1.0,0.0,3.0,0,Not Available,0.175,Punjab
Zirakpur,855.0,Resale,Unfurnished,2.0,3.0,3.0,8.0,8.0,0,Not Available,0.72,Punjab
Zirakpur,900.0,New Property,Unfurnished,2.0,0.0,2.0,5.0,15.0,0,Not Available,0.65,Punjab
Zirakpur,1490.0,Resale,Unfurnished,3.0,3.0,3.0,7.0,7.0,0,Not Available,0.48,Punjab
Zirakpur,1450.0,Resale,Unfurnished,3.0,3.0,3.0,7.0,16.0,0,Not Available,0.85,Punjab
Zirakpur,1319.7980741426175,Resale,Unfurnished,3.0,0.0,4.0,1.0,3.0,0,Not Available,0.52,Punjab
Zirakpur,750.0,New Property,Semi-Furnished,3.0,2.0,3.0,2.0,3.0,1,Covered,0.42,Punjab
Zirakpur,1319.7980741426175,New Property,Semi-Furnished,3.0,2.0,3.0,2.0,4.0,1,Covered,0.644,Punjab
Zirakpur,700.0,Resale,Semi-Furnished,2.0,2.0,2.0,3.0,3.0,1,Covered,0.28,Punjab
Zirakpur,1319.7980741426175,Resale,Semi-Furnished,4.0,5.0,4.0,5.0,12.0,1,Covered,0.6629999999999999,Punjab
Zirakpur,1040.0,New Property,Semi-Furnished,3.0,3.0,3.0,3.0,12.0,2,Covered,0.643,Punjab
Zirakpur,995.0,New Property,Semi-Furnished,2.0,4.0,2.0,3.0,9.0,1,Covered,0.645,Punjab
Zirakpur,1319.7980741426175,Resale,Semi-Furnished,2.0,0.0,2.0,0.0,3.0,0,Not Available,0.315,Punjab
Zirakpur,1450.0,Resale,Semi-Furnished,4.0,4.0,3.0,2.0,15.0,1,Covered,1.15,Punjab
Zirakpur,650.0,Resale,Semi-Furnished,2.0,2.0,2.0,3.0,4.0,0,Not Available,0.26,Punjab
Zirakpur,1319.7980741426175,Resale,Semi-Furnished,4.0,4.0,3.0,5.0,13.0,1,Covered,1.19,Punjab
Zirakpur,1290.0,New Property,Semi-Furnished,3.0,3.0,3.0,4.0,17.0,1,Covered,0.715,Punjab
Zirakpur,1000.0,New Property,Semi-Furnished,3.0,2.0,3.0,2.0,3.0,1,Covered,0.675,Punjab
Zirakpur,1319.7980741426175,New Property,Furnished,1.0,1.0,1.0,0.0,3.0,1,Covered,0.2789999999999999,Punjab
Zirakpur,1147.0,Resale,Semi-Furnished,3.0,2.0,3.0,4.0,13.0,1,Covered,0.42,Punjab
Zirakpur,1319.7980741426175,Resale,Semi-Furnished,3.0,2.0,3.0,1.0,3.0,0,Not Available,0.39,Punjab
Zirakpur,1488.0,Resale,Semi-Furnished,3.0,3.0,3.0,11.0,16.0,1,Covered,0.77,Punjab
Zirakpur,1267.0,Resale,Semi-Furnished,3.0,4.0,3.0,12.0,12.0,1,Covered,0.539,Punjab
Zirakpur,672.0,New Property,Semi-Furnished,2.0,2.0,2.0,3.0,12.0,0,Not Available,0.33,Punjab
Zirakpur,1045.0,New Property,Semi-Furnished,3.0,2.0,3.0,2.0,2.0,0,Not Available,0.679,Punjab
Zirakpur,450.0,Resale,Semi-Furnished,1.0,1.0,1.0,6.0,10.0,1,Covered,0.259,Punjab
Zirakpur,780.0,New Property,Semi-Furnished,2.0,3.0,2.0,5.0,9.0,1,Open,0.39,Punjab
Zirakpur,1250.0,Resale,Furnished,2.0,2.0,2.0,3.0,3.0,0,Not Available,0.45,Punjab
Zirakpur,1600.0,Resale,Furnished,3.0,3.0,3.0,7.0,9.0,0,Not Available,0.58,Punjab
Zirakpur,1150.0,Resale,Furnished,3.0,2.0,3.0,3.0,4.0,0,Not Available,0.75,Punjab
Zirakpur,1288.0,New Property,Semi-Furnished,3.0,3.0,3.0,1.0,11.0,0,Not Available,0.764,Punjab
Zirakpur,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,6.0,30.0,0,Not Available,0.75,Punjab
Zirakpur,1800.0,New Property,Semi-Furnished,3.0,3.0,3.0,1.0,14.0,0,Not Available,0.9,Punjab
Zirakpur,1750.0,Resale,Semi-Furnished,3.0,4.0,3.0,5.0,12.0,0,Not Available,0.75,Punjab
Zirakpur,750.0,Resale,Furnished,1.0,2.0,1.0,2.0,6.0,0,Not Available,0.21,Punjab
Zirakpur,1800.0,Resale,Semi-Furnished,3.0,2.0,3.0,1.0,4.0,0,Not Available,0.379,Punjab
Zirakpur,900.0,Resale,Semi-Furnished,3.0,2.0,3.0,2.0,4.0,0,Not Available,0.32,Punjab
Zirakpur,1276.0,Resale,Semi-Furnished,2.0,1.0,3.0,0.0,6.0,0,Not Available,0.5,Punjab
Zirakpur,1650.0,New Property,Furnished,3.0,3.0,3.0,6.0,6.0,0,Not Available,0.65,Punjab
Zirakpur,1153.0,New Property,Unfurnished,3.0,3.0,3.0,2.0,4.0,1,Open,0.66,Punjab
Zirakpur,1430.0,New Property,Semi-Furnished,3.0,4.0,3.0,7.0,11.0,0,Not Available,0.8,Punjab
Zirakpur,1375.0,New Property,Semi-Furnished,4.0,4.0,4.0,4.0,17.0,2,Covered,1.42,Punjab
Zirakpur,1319.7980741426175,New Property,Semi-Furnished,3.0,2.0,3.0,2.0,4.0,0,Not Available,0.615,Punjab
Zirakpur,1488.0,Resale,Semi-Furnished,3.0,3.0,3.0,1.0,6.0,1,Covered,0.72,Punjab
Zirakpur,1319.7980741426175,Resale,Semi-Furnished,3.0,4.0,3.0,8.0,13.0,1,Covered,1.15,Punjab
Zirakpur,1319.7980741426175,New Property,Semi-Furnished,3.0,2.0,3.0,2.0,3.0,1,Covered,0.503,Punjab
Zirakpur,2400.0,Resale,Unfurnished,4.0,3.0,4.0,3.0,10.0,0,Not Available,1.6,Punjab
Zirakpur,1100.0,Resale,Unfurnished,2.0,2.0,2.0,12.0,12.0,0,Not Available,0.45,Punjab
Zirakpur,1128.0,New Property,Semi-Furnished,2.0,3.0,3.0,5.0,14.0,2,Covered,0.947,Punjab
Zirakpur,1050.0,New Property,Unfurnished,3.0,2.0,3.0,1.0,3.0,0,Not Available,0.629,Punjab
Zirakpur,3060.0,Resale,Unfurnished,3.0,1.0,3.0,9.0,9.0,0,Not Available,0.67,Punjab
Zirakpur,1400.0,Resale,Furnished,3.0,3.0,3.0,1.0,3.0,0,Not Available,0.58,Punjab
Zirakpur,1319.7980741426175,Resale,Unfurnished,2.0,1.0,2.0,1.0,7.0,0,Not Available,0.35,Punjab
Zirakpur,975.0,Resale,Semi-Furnished,3.0,2.0,3.0,1.0,8.0,1,Covered,0.695,Punjab
Zirakpur,1128.0,New Property,Semi-Furnished,2.0,3.0,3.0,5.0,14.0,2,Covered,0.948,Punjab
Zirakpur,1450.0,New Property,Semi-Furnished,3.0,2.0,3.0,1.0,4.0,1,Covered,0.8,Punjab
Zirakpur,1091.0,New Property,Semi-Furnished,3.0,3.0,3.0,0.0,13.0,0,Not Available,0.67,Punjab
Zirakpur,1319.7980741426175,Resale,Unfurnished,4.0,1.0,4.0,2.0,4.0,0,Not Available,0.75,Punjab
Zirakpur,1113.0,Resale,Semi-Furnished,3.0,3.0,3.0,10.0,14.0,0,Not Available,0.9,Punjab
Zirakpur,1319.7980741426175,Resale,Furnished,2.0,2.0,3.0,2.0,3.0,0,Not Available,0.4,Punjab
Zirakpur,1700.0,New Property,Unfurnished,3.0,2.0,3.0,2.0,4.0,0,Not Available,0.5489999999999999,Punjab
Zirakpur,1500.0,New Property,Semi-Furnished,3.0,2.0,3.0,2.0,4.0,1,Covered,0.76,Punjab
Zirakpur,1300.0,New Property,Furnished,2.0,3.0,3.0,8.0,9.0,0,Not Available,0.46,Punjab
Zirakpur,1100.0,New Property,Semi-Furnished,3.0,3.0,3.0,2.0,4.0,0,Not Available,0.65,Punjab
Zirakpur,1100.0,New Property,Semi-Furnished,3.0,2.0,3.0,2.0,4.0,0,Not Available,0.68,Punjab
Zirakpur,1120.0,New Property,Semi-Furnished,3.0,3.0,3.0,5.0,12.0,2,Covered,0.738,Punjab
Zirakpur,1230.0,New Property,Semi-Furnished,3.0,3.0,3.0,5.0,13.0,2,Covered,0.75,Punjab
Zirakpur,1570.0,Resale,Semi-Furnished,3.0,2.0,3.0,2.0,4.0,1,Covered,0.605,Punjab
Zirakpur,1800.0,New Property,Semi-Furnished,3.0,3.0,3.0,5.0,10.0,0,Not Available,0.51,Punjab
Zirakpur,998.0,New Property,Unfurnished,3.0,4.0,3.0,5.0,16.0,2,Covered,0.969,Punjab
Zirakpur,1319.7980741426175,New Property,Unfurnished,2.0,3.0,3.0,7.0,18.0,0,Not Available,0.925,Punjab
Zirakpur,1319.7980741426175,New Property,Semi-Furnished,3.0,3.0,3.0,2.0,11.0,1,Covered,0.95,Punjab
Zirakpur,1319.7980741426175,New Property,Furnished,4.0,4.0,4.0,5.0,16.0,1,Open,2.02,Punjab
Zirakpur,1319.7980741426175,New Property,Semi-Furnished,3.0,3.0,3.0,2.0,4.0,1,Covered,0.609,Punjab
Zirakpur,1319.7980741426175,Resale,Unfurnished,1.0,0.0,1.0,2.0,3.0,0,Not Available,0.26,Punjab
Zirakpur,1350.0,Resale,Semi-Furnished,3.0,2.0,3.0,2.0,3.0,0,Not Available,0.57,Punjab
Zirakpur,1152.0,Resale,Semi-Furnished,2.0,3.0,2.0,1.0,6.0,1,Covered,0.41,Punjab
Zirakpur,1505.0,Resale,Semi-Furnished,4.0,4.0,5.0,4.0,4.0,3,Covered,1.2,Punjab
Zirakpur,1195.0,Resale,Semi-Furnished,3.0,3.0,3.0,5.0,14.0,1,Covered,0.99,Punjab
Zirakpur,795.0,Resale,Semi-Furnished,2.0,2.0,2.0,3.0,8.0,1,Covered,0.575,Punjab
Zirakpur,1155.0,Resale,Semi-Furnished,3.0,3.0,3.0,1.0,4.0,1,Covered,0.633,Punjab
Zirakpur,1100.0,Resale,Semi-Furnished,3.0,3.0,3.0,5.0,11.0,1,Covered,0.918,Punjab
Zirakpur,1663.0,Resale,Semi-Furnished,3.0,2.0,3.0,6.0,6.0,0,Not Available,0.62,Punjab
Zirakpur,1319.7980741426175,New Property,Semi-Furnished,3.0,2.0,3.0,3.0,4.0,1,Covered,0.77,Punjab
Zirakpur,780.0,Resale,Semi-Furnished,2.0,0.0,2.0,2.0,2.0,1,Open,0.23,Punjab
Zirakpur,1530.0,Resale,Semi-Furnished,3.0,3.0,3.0,6.0,6.0,1,Covered,1.01,Punjab
Zirakpur,1100.0,New Property,Unfurnished,3.0,4.0,3.0,5.0,16.0,2,Covered,0.965,Punjab
Zirakpur,998.0,New Property,Unfurnished,3.0,4.0,3.0,5.0,16.0,2,Covered,0.938,Punjab
Zirakpur,1319.7980741426175,Resale,Semi-Furnished,1.0,2.0,1.0,2.0,5.0,1,Covered,0.381,Punjab
Zirakpur,1350.0,New Property,Unfurnished,3.0,2.0,3.0,2.0,4.0,0,Not Available,0.649,Punjab
Zirakpur,1400.0,New Property,Unfurnished,3.0,4.0,3.0,5.0,16.0,2,Covered,1.39,Punjab
Zirakpur,1575.0,Resale,Semi-Furnished,3.0,2.0,3.0,3.0,3.0,1,Covered,0.5,Punjab
Zirakpur,1319.7980741426175,Resale,Unfurnished,2.0,4.0,3.0,5.0,6.0,0,Not Available,0.65,Punjab
Zirakpur,1319.7980741426175,New Property,Semi-Furnished,3.0,3.0,3.0,5.0,12.0,1,Covered,0.825,Punjab
Zirakpur,1319.7980741426175,New Property,Semi-Furnished,4.0,4.0,4.0,11.0,11.0,1,Covered,1.2,Punjab
Zirakpur,1319.7980741426175,New Property,Furnished,3.0,3.0,3.0,4.0,16.0,1,Open,1.05,Punjab
Zirakpur,900.0,Resale,Furnished,3.0,4.0,3.0,2.0,4.0,0,Not Available,0.95,Punjab
Zirakpur,1319.7980741426175,Resale,Furnished,3.0,3.0,3.0,4.0,10.0,0,Not Available,0.65,Punjab
Zirakpur,1400.0,New Property,Unfurnished,3.0,4.0,3.0,5.0,16.0,2,Covered,1.41,Punjab
Zirakpur,1319.7980741426175,New Property,Semi-Furnished,3.0,3.0,3.0,4.0,14.0,1,Covered,1.45,Punjab
Zirakpur,998.0,New Property,Unfurnished,3.0,4.0,3.0,5.0,16.0,2,Covered,0.939,Punjab
Zirakpur,1319.7980741426175,Resale,Furnished,2.0,1.0,2.0,3.0,4.0,1,Covered,0.35,Punjab
Zirakpur,1319.7980741426175,Resale,Semi-Furnished,3.0,0.0,3.0,7.0,15.0,0,Not Available,1.3,Punjab
Zirakpur,1386.0,Resale,Semi-Furnished,3.0,0.0,3.0,5.0,7.0,0,Not Available,0.65,Punjab
Zirakpur,1250.0,New Property,Semi-Furnished,3.0,4.0,3.0,9.0,14.0,0,Not Available,0.79,Punjab
Zirakpur,1319.7980741426175,Resale,Semi-Furnished,2.0,3.0,2.0,9.0,13.0,1,Covered,0.655,Punjab
Zirakpur,1100.0,New Property,Unfurnished,3.0,4.0,3.0,5.0,16.0,2,Covered,0.945,Punjab
Zirakpur,1200.0,New Property,Semi-Furnished,3.0,4.0,4.0,3.0,14.0,1,Covered,0.76,Punjab
Zirakpur,1000.0,New Property,Semi-Furnished,3.0,2.0,3.0,4.0,6.0,1,Open,0.605,Punjab
Zirakpur,900.0,New Property,Semi-Furnished,2.0,2.0,2.0,5.0,14.0,1,Covered,0.809,Punjab
Zirakpur,1300.0,New Property,Semi-Furnished,3.0,2.0,3.0,1.0,4.0,1,Covered,0.6,Punjab
Zirakpur,850.0,Resale,Semi-Furnished,2.0,3.0,2.0,3.0,8.0,1,Covered,0.569,Punjab
Zirakpur,983.0,New Property,Semi-Furnished,3.0,2.0,3.0,3.0,8.0,1,Covered,0.865,Punjab
Zirakpur,1346.0,New Property,Semi-Furnished,3.0,3.0,4.0,4.0,13.0,2,Covered,1.49,Punjab
Zirakpur,1800.0,Resale,Furnished,3.0,4.0,3.0,6.0,6.0,0,Not Available,0.75,Punjab
Zirakpur,1750.0,Resale,Unfurnished,3.0,3.0,3.0,4.0,9.0,0,Not Available,0.47,Punjab
Zirakpur,1050.0,Resale,Unfurnished,2.0,3.0,2.0,6.0,11.0,1,Covered,0.47,Punjab
Zirakpur,1240.0,New Property,Unfurnished,2.0,3.0,2.0,11.0,13.0,1,Covered,0.7,Punjab
Zirakpur,1319.7980741426175,New Property,Semi-Furnished,3.0,2.0,3.0,3.0,4.0,0,Not Available,0.56,Punjab
Zirakpur,1319.7980741426175,New Property,Semi-Furnished,3.0,3.0,3.0,2.0,3.0,0,Not Available,0.56,Punjab
Zirakpur,1319.7980741426175,Resale,Semi-Furnished,3.0,2.0,3.0,1.0,3.0,0,Not Available,0.48,Punjab
Zirakpur,1250.0,New Property,Unfurnished,4.0,3.0,3.0,4.0,4.0,0,Not Available,1.1,Punjab
Zirakpur,1320.0,Resale,Unfurnished,3.0,2.0,3.0,2.0,13.0,0,Not Available,0.79,Punjab
Zirakpur,850.0,Resale,Unfurnished,2.0,2.0,3.0,5.0,8.0,0,Not Available,0.65,Punjab
Zirakpur,1319.7980741426175,New Property,Semi-Furnished,2.0,4.0,3.0,8.0,17.0,0,Not Available,1.0,Punjab
Zirakpur,1250.0,New Property,Semi-Furnished,3.0,4.0,4.0,6.0,14.0,1,Covered,0.799,Punjab
Zirakpur,1250.0,New Property,Semi-Furnished,3.0,4.0,4.0,5.0,14.0,1,Covered,0.785,Punjab
Zirakpur,1250.0,New Property,Semi-Furnished,3.0,4.0,4.0,5.0,14.0,1,Covered,0.769,Punjab
Zirakpur,1250.0,New Property,Semi-Furnished,3.0,4.0,4.0,5.0,14.0,1,Covered,0.78,Punjab
Zirakpur,1688.0,New Property,Furnished,4.0,4.0,4.0,5.0,12.0,0,Not Available,1.85,Punjab
Zirakpur,1250.0,New Property,Semi-Furnished,3.0,2.0,3.0,2.0,4.0,1,Covered,0.915,Punjab
Zirakpur,1319.7980741426175,New Property,Unfurnished,3.0,3.0,3.0,2.0,3.0,0,Not Available,0.385,Punjab
Zirakpur,950.0,New Property,Unfurnished,2.0,2.0,3.0,2.0,3.0,1,Covered,0.509,Punjab
Zirakpur,2006.0,New Property,Semi-Furnished,5.0,5.0,5.0,4.0,12.0,0,Not Available,1.9,Punjab
Zirakpur,1346.0,Resale,Semi-Furnished,4.0,3.0,3.0,1.0,12.0,1,Covered,1.3,Punjab
Zirakpur,1500.0,New Property,Semi-Furnished,3.0,2.0,3.0,2.0,2.0,1,Covered,0.59,Punjab
Zirakpur,934.0,Resale,Semi-Furnished,3.0,2.0,3.0,1.0,3.0,0,Not Available,0.565,Punjab
Zirakpur,980.0,New Property,Semi-Furnished,3.0,3.0,3.0,2.0,3.0,1,Covered,0.489,Punjab
Zirakpur,896.0,New Property,Semi-Furnished,2.0,2.0,2.0,2.0,13.0,1,Covered,0.36,Punjab
Zirakpur,1319.7980741426175,Resale,Semi-Furnished,2.0,3.0,2.0,3.0,7.0,0,Not Available,0.4,Punjab
Zirakpur,1355.0,New Property,Semi-Furnished,3.0,4.0,3.0,4.0,16.0,0,Not Available,0.7190000000000001,Punjab
Zirakpur,1655.0,Resale,Semi-Furnished,3.0,4.0,3.0,9.0,12.0,1,Covered,0.8,Punjab
Zirakpur,1250.0,Resale,Furnished,2.0,2.0,3.0,1.0,3.0,0,Not Available,0.4,Punjab
Zirakpur,1950.0,Resale,Semi-Furnished,4.0,3.0,4.0,3.0,3.0,1,Covered,0.9,Punjab
Zirakpur,1200.0,New Property,Furnished,2.0,3.0,3.0,1.0,10.0,1,Covered,0.65,Punjab
Zirakpur,520.0,Resale,Semi-Furnished,1.0,1.0,1.0,1.0,6.0,1,Covered,0.25,Punjab
Zirakpur,1755.0,Resale,Semi-Furnished,5.0,3.0,5.0,5.0,10.0,1,Covered,1.25,Punjab
Zirakpur,1570.0,New Property,Semi-Furnished,3.0,2.0,3.0,2.0,4.0,1,Covered,0.65,Punjab
Zirakpur,1600.0,Resale,Semi-Furnished,3.0,2.0,3.0,4.0,6.0,1,Covered,0.64,Punjab
Zirakpur,1319.7980741426175,Resale,Semi-Furnished,2.0,2.0,2.0,3.0,3.0,0,Not Available,0.3,Punjab
Zirakpur,1450.0,New Property,Semi-Furnished,3.0,3.0,3.0,2.0,3.0,1,Covered,0.655,Punjab
Zirakpur,1000.0,New Property,Semi-Furnished,3.0,3.0,3.0,1.0,9.0,1,Covered,0.6,Punjab
Zirakpur,1925.0,Resale,Unfurnished,4.0,3.0,4.0,11.0,11.0,2,Covered,1.0,Punjab
Zirakpur,960.0,Resale,Furnished,2.0,1.0,2.0,6.0,6.0,0,Not Available,0.45,Punjab
Zirakpur,1319.7980741426175,Resale,Semi-Furnished,3.0,3.0,3.0,4.178516216431588,8.257887013939838,0,Not Available,1.25,Punjab
Zirakpur,800.0,New Property,Semi-Furnished,2.0,2.0,2.0,1.0,9.0,1,Covered,0.55,Punjab
Zirakpur,1000.0,Resale,Unfurnished,2.0,2.0,2.0,4.0,5.0,0,Not Available,0.4,Punjab
Zirakpur,1285.0,New Property,Semi-Furnished,3.0,3.0,3.0,2.0,4.0,1,Covered,0.7,Punjab
Zirakpur,700.0,Resale,Furnished,3.0,2.0,3.0,3.0,3.0,0,Not Available,0.44,Punjab
Zirakpur,1550.0,New Property,Semi-Furnished,3.0,3.0,3.0,2.0,4.0,1,Covered,0.675,Punjab
Zirakpur,880.0,Resale,Furnished,2.0,3.0,2.0,10.0,13.0,1,Covered,0.68,Punjab
Zirakpur,787.0,New Property,Semi-Furnished,3.0,3.0,3.0,1.0,4.0,0,Not Available,0.43,Punjab
Zirakpur,1012.0,Resale,Semi-Furnished,3.0,2.0,3.0,1.0,3.0,0,Not Available,0.3989999999999999,Punjab
Zirakpur,1319.7980741426175,Resale,Unfurnished,3.0,0.0,3.0,1.0,3.0,0,Not Available,0.48,Punjab
Zirakpur,878.0,Resale,Furnished,3.0,3.0,3.0,9.0,11.0,0,Not Available,0.9,Punjab
Zirakpur,1319.7980741426175,New Property,Semi-Furnished,3.0,2.0,3.0,2.0,4.0,1,Covered,0.669,Punjab
Zirakpur,1650.0,New Property,Semi-Furnished,3.0,2.0,3.0,3.0,4.0,1,Covered,0.645,Punjab
Zirakpur,2000.0,Resale,Unfurnished,3.0,1.0,3.0,-1.0,10.0,0,Not Available,0.86,Punjab
Zirakpur,980.0,New Property,Semi-Furnished,3.0,3.0,3.0,5.0,12.0,1,Covered,0.63,Punjab
Zirakpur,1319.7980741426175,New Property,Semi-Furnished,3.0,4.0,3.0,5.0,10.0,1,Covered,1.05,Punjab
Zirakpur,1000.0,Resale,Semi-Furnished,2.0,2.0,2.0,2.0,10.0,0,Not Available,0.37,Punjab
Zirakpur,1150.0,New Property,Semi-Furnished,3.0,2.0,3.0,3.0,7.0,1,Covered,0.675,Punjab
Zirakpur,1319.7980741426175,Resale,Semi-Furnished,3.0,3.0,3.0,4.178516216431588,8.257887013939838,0,Not Available,0.92,Punjab
Zirakpur,1155.0,New Property,Semi-Furnished,3.0,2.0,3.0,3.0,4.0,1,Covered,0.665,Punjab
Zirakpur,1200.0,Resale,Semi-Furnished,3.0,3.0,3.0,6.0,9.0,0,Not Available,0.6,Punjab
Zirakpur,1319.7980741426175,Resale,Semi-Furnished,2.0,2.0,3.0,1.0,3.0,1,Covered,0.45,Punjab
Zirakpur,1319.7980741426175,Resale,Semi-Furnished,3.0,0.0,3.0,3.0,4.0,0,Not Available,0.4,Punjab
Zirakpur,1319.7980741426175,Resale,Furnished,5.0,0.0,4.0,3.0,11.0,1,Covered,1.35,Punjab
Zirakpur,1000.0,Resale,Furnished,2.0,2.0,2.0,2.0,6.0,0,Not Available,0.28,Punjab
Zirakpur,980.0,Resale,Furnished,3.0,1.0,3.0,0.0,2.0,0,Not Available,0.75,Punjab
Zirakpur,1319.7980741426175,New Property,Semi-Furnished,4.0,4.0,4.0,7.0,15.0,1,Covered,1.75,Punjab
Zirakpur,1000.0,Resale,Semi-Furnished,2.0,2.0,2.0,3.0,10.0,0,Not Available,0.35,Punjab
Zirakpur,1550.0,Resale,Semi-Furnished,3.0,3.0,3.0,6.0,7.0,0,Not Available,0.45,Punjab
Zirakpur,1372.0,Resale,Semi-Furnished,3.0,3.0,3.0,10.0,12.0,5,Covered,0.599,Punjab
Zirakpur,1319.7980741426175,New Property,Semi-Furnished,3.0,2.0,3.0,2.0,2.0,1,Covered,0.625,Punjab
Zirakpur,1319.7980741426175,New Property,Semi-Furnished,3.0,3.0,3.0,10.0,14.0,1,Covered,1.05,Punjab
Zirakpur,833.0,New Property,Semi-Furnished,3.0,3.0,3.0,11.0,11.0,0,Not Available,0.7,Punjab
